B0000EIPVJ	388289011
B0000EIPVJ	368723011
B0000EIPVJ	1253093011
B0000EIPVJ	382343011
B0000EIPVJ	368893011
B0000EIPVJ	251277011
B0000EIECS	388287011
B0000EIECS	720871011
B0000EIECS	382358011
B0000EIECS	388292011
B0000EIECS	382331011
B0000EIECS	382350011
B0000EIECS	251277011
B0000EKGUE	383187011
B0000EKGUE	1294988011
B0000EKGUE	382356011
B0000EKGUE	368723011
B0000EKGUE	382343011
B0000EKGUE	251277011
